Year,Year Code,Country Name,Country Code,"Birth rate, crude (per 1,000 people) [SP.DYN.CBRT.IN]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Life expectancy at birth, male (years) [SP.DYN.LE00.MA.IN]","Life expectancy at birth, female (years) [SP.DYN.LE00.FE.IN]",Population growth (annual %) [SP.POP.GROW],"Population, female [SP.POP.TOTL.FE.IN]","Population, male [SP.POP.TOTL.MA.IN]","Population, total [SP.POP.TOTL]","Population, male (% of total population) [SP.POP.TOTL.MA.ZS]","Population, female (% of total population) [SP.POP.TOTL.FE.ZS]",Net migration [SM.POP.NETM]
2002,YR2002,North America,NAC,13.6558181127274,77.1878181356609,74.6666704456643,79.8348863351933,0.947888188691621,161650783,157334489,319048184,49.3234338426632,50.6765661573368,6386906
2002,YR2002,North Macedonia,MKD,12.406,73.642,71.172,76.216,-0.726260079023056,1009145,1011012,2020157,50.0462192461431,49.9537807538569,-14572
2002,YR2002,Northern Mariana Islands,MNP,..,..,..,..,0.159340740123603,..,..,58412,..,..,..
2002,YR2002,Norway,NOR,12.2,78.9878048780488,76.5,81.6,0.539290805050494,2289408,2248751,4538159,49.5520584282901,50.4479415717099,67400
2002,YR2002,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,OECD members,OED,13.2860761534601,77.3968855386691,74.4544861830582,80.4662143968319,0.74954826212857,620785521,598070299,1218855820,49.0681742228089,50.9318257771911,13661609
2002,YR2002,Oman,OMN,22.747,73.022,71.193,75.357,1.72369537207283,1033599,1301261,2334860,55.731864008977,44.268135991023,15000
2002,YR2002,Other small states,OSS,27.5302257541992,60.0995655637089,58.3092842747451,62.0849648848878,1.70322033144717,10823004,10787965,21639144,49.9189350546604,50.0810649453396,216576
2002,YR2002,Pacific island small states,PSS,28.6152601213633,67.0331283670065,65.4397033735809,68.7583798478617,1.0895609858355,938094,976292,2006091,50.9976566899257,49.0023433100744,-107315
2002,YR2002,Pakistan,PAK,33.376,63.3,62.496,64.198,2.41700252616766,72381875,77167820,149549695,51.6001186094027,48.3998813905973,-650182
2002,YR2002,Palau,PLW,13,..,..,..,1.2912661481022,..,..,19642,..,..,..
2002,YR2002,Panama,PAN,22.832,75.401,72.941,78.012,1.90919616917819,1563013,1586182,3149195,50.367855912384,49.632144087616,16119
2002,YR2002,Papua New Guinea,PNG,33.31,59.722,58.417,61.124,2.05410109581223,2997942,3100679,6098621,50.8422969717252,49.1577030282748,-84417
2002,YR2002,Paraguay,PRY,25.534,71.023,69.069,73.077,1.88896533012197,2724462,2807496,5531958,50.7504937673063,49.2495062326937,-47150
2002,YR2002,Peru,PER,22.65,71.882,69.583,74.166,1.11939418945658,13589979,13510985,27100964,49.8542597968102,50.1457402031898,-909782
2002,YR2002,Philippines,PHL,28.89,68.88,65.515,72.446,2.10192867951874,40436783,40928477,81365260,50.3021522944805,49.6978477055195,-1244356
2002,YR2002,Poland,POL,9.3,74.4975609756098,70.4,78.8,-0.0463189372499392,19690252,18540112,38230364,48.49577693574,51.50422306426,-183471
2002,YR2002,Portugal,PRT,11,77.0658536585366,73.7,80.6,0.547667939660689,5386616,5033015,10419631,48.303200281379,51.696799718621,178353
2002,YR2002,Post-demographic dividend,PST,11.199609535153,77.7872389839108,74.8084037656464,80.9353731683915,0.503207036997225,526066158,504495533,1030561691,48.9534527824944,51.0465472175056,15815417
2002,YR2002,Pre-demographic dividend,PRE,43.1370912497269,51.5235072181545,50.0739396674057,53.0261253321832,2.90671978674966,292059478,290769280,582828758,49.8893158597366,50.1106841402634,-740394
2002,YR2002,Puerto Rico,PRI,13.7,77.7604878048781,73.58,82.15,0.128937305848895,1988079,1835622,3823701,48.0064110103891,51.9935889896109,-145704
2002,YR2002,Qatar,QAT,18.11,77.762,76.793,79.273,4.11863431983587,227883,412989,640872,64.4417293937011,35.5582706062989,213916
2002,YR2002,Romania,ROU,9.7,71.009756097561,67.4,74.8,-1.83065499370162,11115939,10614557,21730496,48.8463652912849,51.1536347087151,-468204
2002,YR2002,Russian Federation,RUS,10.5,65.1287804878049,58.68,71.9,-0.460024258081391,77462311,67844186,145306497,46.6904010597146,53.3095989402854,1778101
2002,YR2002,Rwanda,RWA,38.406,50.987,50.006,51.912,2.35223377891559,4306107,4120954,8427061,48.9014378797068,51.0985621202932,-72601
2002,YR2002,Samoa,WSM,30.01,69.451,67.102,72.087,0.577595948097813,84648,91762,176410,52.0163256051244,47.9836743948756,-15641
2002,YR2002,San Marino,SMR,..,..,..,..,1.27517667409015,..,..,28175,..,..,..
2002,YR2002,Sao Tome and Principe,STP,39.545,62.687,60.65,64.716,1.84119365657435,74623,72827,147450,49.390979993218,50.609020006782,-8400
2002,YR2002,Saudi Arabia,SAU,25.398,72.92,71.451,74.665,2.8028083230475,9852692,11952630,21805322,54.8151960333353,45.1848039666647,747996
2002,YR2002,Senegal,SEN,38.834,58.675,57.066,60.253,2.43707421375491,5245441,5038253,10283694,48.9926382484737,51.0073617515262,-202487
2002,YR2002,Serbia,SRB,10.4,72.2853658536585,69.7,75,-0.0921469496277098,3822601,3673921,7496522,49.0083415503446,50.9916584496554,-276331
2002,YR2002,Seychelles,SYC,17.7,71.0878048780488,66.6,75.8,3.05738532610948,42081,41642,83723,49.7377404046291,50.2622595953709,2634
2002,YR2002,Sierra Leone,SLE,43.402,41.376,40.708,42.023,4.35674881457331,2501018,2464752,4965770,49.6348401154302,50.3651598845698,500000
2002,YR2002,Singapore,SGP,11.4,78.5512195121951,76.6,80.6,0.912639805776796,2049959,2125991,4175950,50.9103507522524,49.0896492477476,92772
2002,YR2002,Sint Maarten (Dutch part),SXM,..,..,..,..,0.576764881535037,..,..,30777,..,..,..
2002,YR2002,Slovak Republic,SVK,9.5,73.6048780487805,69.8,77.6,-0.0363525509687338,2768076,2608836,5376912,48.5192191883001,51.4807808116999,1199
2002,YR2002,Slovenia,SVN,8.8,76.0073170731707,72.3,79.9,0.123915442323272,1019374,975156,1994530,48.8915167327961,51.1084832672039,14998
2002,YR2002,Small states,SST,25.852533128714,63.0860007197773,61.2022679476992,65.0513317599115,1.44157071419757,15028392,14986921,30250201,49.9309188606256,50.0690811393744,-67522
2002,YR2002,Solomon Islands,SLB,35.079,68.175,66.866,69.658,2.67300698866026,212048,223386,435434,51.3019194642587,48.6980805357414,-8445
2002,YR2002,Somalia,SOM,47.955,51.492,49.976,53.104,3.36734609264359,4745059,4756276,9501335,50.059028547041,49.940971452959,0
2002,YR2002,South Africa,ZAF,22.692,54.31,51.715,57.087,1.26392260814983,23397962,22752951,46150913,49.3011936730266,50.6988063269734,788982
2002,YR2002,South Asia,SAS,26.6720661894203,63.6237710618268,62.7916955351807,64.5181585386871,1.82246117483433,694956802,747687242,1442644044,51.827562392099,48.172437607901,-4485954
2002,YR2002,South Asia (IDA & IBRD),TSA,26.6720661894203,63.6237710618268,62.7916955351807,64.5181585386871,1.82246117483433,694956802,747687242,1442644044,51.827562392099,48.172437607901,-4485954
2002,YR2002,South Sudan,SSD,41.904,50.05,48.911,51.205,3.66109260333622,3354862,3333363,6688225,49.8392772372341,50.1607227627659,432000
2002,YR2002,Spain,ESP,10.1,79.5682926829268,76.3,83,1.41259540475782,21052590,20378968,41431558,49.1870662961828,50.8129337038172,2908209
2002,YR2002,Sri Lanka,LKA,18.535,73.085,69.624,76.846,0.793958951013405,9593655,9468821,19062476,49.6725661451325,50.3274338548675,-449480
2002,YR2002,St. Kitts and Nevis,KNA,17.3,71.3365853658537,68.8,74,1.26101704412073,..,..,45168,..,..,..
2002,YR2002,St. Lucia,LCA,16.58,73.648,72.201,75.153,0.76076644723445,81235,78157,159392,49.0344559325437,50.9655440674563,-804
2002,YR2002,St. Martin (French part),MAF,17.3,77.1731707317073,74.1,80.4,3.50924751280088,..,..,30913,..,..,..
2002,YR2002,St. Vincent and the Grenadines,VCT,18.965,70.977,68.831,73.233,0.187047483095703,53589,54506,108095,50.4241639298765,49.5758360701235,-5298
2002,YR2002,Sub-Saharan Africa,SSF,41.1647995802471,51.1481645391024,49.655984327027,52.6989065517925,2.65173355093174,352369049,348697148,701066197,49.7381202821169,50.2618797178831,-1490054
2002,YR2002,Sub-Saharan Africa (excluding high income),SSA,41.1676021373553,51.1457830152127,49.6539606024951,52.6961474183691,2.65167969928709,352326968,348655506,700982474,49.7381203274882,50.2618796725118,-1492688
2002,YR2002,Sub-Saharan Africa (IDA & IBRD countries),TSS,41.1647995802471,51.1481645391025,49.655984327027,52.6989065517925,2.65173355093174,352369049,348697148,701066197,49.7381202821169,50.2618797178831,-1490054
2002,YR2002,Sudan,SDN,38.88,59.258,57.354,61.25,2.58928564304227,14306620,14398166,28704786,50.1594612131928,49.8405387868072,-546005
2002,YR2002,Suriname,SUR,23.091,68.064,64.866,71.606,1.17940211610523,238872,243356,482228,50.4649253050424,49.5350746949576,-9124
2002,YR2002,Sweden,SWE,10.7,79.8463414634146,77.7,82.1,0.325438067703728,4507624,4417334,8924958,49.4941710311396,50.5058289688604,141723
2002,YR2002,Switzerland,CHE,9.9,80.3853658536585,77.8,83.1,0.756469145838096,3724183,3560570,7284753,48.8770117021574,51.1229882978426,186125
2002,YR2002,Syrian Arab Republic,SYR,30.797,73.663,71.559,75.88,1.87929834690516,8404990,8679638,17084628,50.8037868895946,49.1962131104054,-379910
2002,YR2002,Tajikistan,TJK,29.721,63.653,61.765,65.699,1.70028177768677,3203159,3223702,6426861,50.1598214120393,49.8401785879607,-144939
2002,YR2002,Tanzania,TZA,41.718,52.142,50.385,53.916,2.72229175433025,17758831,17575959,35334790,49.7412295361031,50.2587704638969,-300523
2002,YR2002,Thailand,THA,13.751,71.089,67.523,74.827,0.830519827451946,32484850,31584243,64069093,49.2971595524226,50.7028404475774,373746
2002,YR2002,Timor-Leste,TLS,38.749,60.901,59.233,62.639,2.35603275281904,456577,466122,922699,50.5172325969791,49.4827674030209,-27870
2002,YR2002,Togo,TGO,39.805,53.71,52.889,54.508,2.62147757191384,2628235,2568805,5197040,49.428232224497,50.571767775503,-33000
2002,YR2002,Tonga,TON,28.404,69.771,68.604,70.885,0.547835602195044,48871,50152,99023,50.64681942579,49.35318057421,-7835
2002,YR2002,Trinidad and Tobago,TTO,14.815,69.903,67.548,72.342,0.438082853388921,642242,634968,1277210,49.7152386843197,50.2847613156803,-17490
2002,YR2002,Tunisia,TUN,16.672,73.638,71.326,76.258,0.786633171671687,4912232,4959029,9871261,50.2370365852954,49.7629634147046,-143045
2002,YR2002,Turkey,TUR,20.764,71.078,67.592,74.697,1.47386568720214,33071044,32074313,65145357,49.2349945983104,50.7650054016896,-39998
2002,YR2002,Turkmenistan,TKM,23.106,64.101,60.188,68.14,1.00132675119841,2341554,2268464,4610018,49.2072699065383,50.7927300934617,-125883
2002,YR2002,Turks and Caicos Islands,TCA,..,..,..,..,7.37702696531694,..,..,23230,..,..,..
2002,YR2002,Tuvalu,TUV,..,..,..,..,1.2060342290414,..,..,9593,..,..,..
2002,YR2002,Uganda,UGA,48.04,48.299,45.63,51.073,3.14128382797102,12772573,12394688,25167261,49.2492528289034,50.7507471710966,-250002
2002,YR2002,Ukraine,UKR,8.1,68.2756097560976,62.7,74.13,-0.949639340714078,25790793,22411677,48202470,46.4948721481705,53.5051278518295,-165445
2002,YR2002,United Arab Emirates,ARE,15.514,74.758,73.957,76.187,5.19315186182676,1113817,2364952,3478769,67.9824386154988,32.0175613845012,1189616
2002,YR2002,United Kingdom,GBR,11.3,78.1439024390244,75.9,80.5,0.423337079636281,30388688,28981791,59370479,48.8151543732025,51.1848456267974,992223
2002,YR2002,United States,USA,14,76.9365853658537,74.4,79.6,0.927797485710314,145830133,141795060,287625193,49.2985537364417,50.7014462635583,5334893
2002,YR2002,Upper middle income,UMC,15.2294555591418,71.1083588558531,68.6466928466632,73.8086202530208,0.77435256182288,1101038104,1115223883,2218155175,50.3200385359557,49.6799614640443,-3933495
2002,YR2002,Uruguay,URY,15.853,75.152,71.394,78.834,0.0172892890879594,1718306,1607740,3326046,48.3378762650907,51.6621237349093,-104000
2002,YR2002,Uzbekistan,UZB,21.1,67.613,64.408,70.894,1.22383151928578,12710787,12561063,25271850,49.7037723393657,50.2962276606343,-242297
2002,YR2002,Vanuatu,VUT,33.144,67.793,66.577,69.225,2.46295753924096,94826,99101,193927,51.1022188761751,48.8977811238249,-2574
2002,YR2002,"Venezuela, RB",VEN,23.137,72.466,68.789,76.408,1.82503352062068,12517096,12583311,25100407,50.1319002516573,49.8680997483427,-22740
2002,YR2002,Vietnam,VNM,16.82,73.438,68.847,78.034,0.976001213951017,41163645,40370761,81534406,49.5137733633578,50.4862266366422,-650999
2002,YR2002,Virgin Islands (U.S.),VIR,15.1,77.5219512195122,74.4,80.8,-0.0368565088158972,56079,52430,108509,48.3188400456907,51.6811599543093,-5272
2002,YR2002,West Bank and Gaza,PSE,39.6,71.447,69.907,73.044,2.55528456623402,1513633,1561740,3075373,50.7821373005605,49.2178626994395,-190001
2002,YR2002,World,WLD,21.071145180201,68.0703477216237,65.9695879469243,70.3378837033319,1.27647394855373,3112370473,3157733773,6272724236,50.3617427826262,49.6382572173738,0
2002,YR2002,"Yemen, Rep.",YEM,38.111,61.781,60.291,63.376,2.8895593475115,9145682,9298002,18443684,50.4129326874175,49.5870673125825,-112150
2002,YR2002,Zambia,ZMB,44.935,45.4,43.331,47.585,2.58053718522939,5538432,5433272,10971704,49.5207672390724,50.4792327609276,-150000
2002,YR2002,Zimbabwe,ZWE,32.274,43.523,41.695,45.494,0.254516820163981,6154635,5799658,11954293,48.5152739689415,51.4847260310585,-697817
2003,YR2003,Afghanistan,AFG,46.231,57.271,56.056,58.578,4.66834379545461,11466237,12214634,23680871,51.5801720299899,48.4198279700101,..
2003,YR2003,Africa Eastern and Southern,AFE,39.8799669516509,52.5858533977139,50.798301028901,54.438284133085,2.62936412063728,217219737,213026898,430246635,49.512740121572,50.487259878428,..
2003,YR2003,Africa Western and Central,AFW,42.516670585253,50.2394323653305,49.2684520519117,51.2267361611299,2.70613925906413,144490048,144979482,289469530,50.0845398132232,49.9154601867768,..
2003,YR2003,Albania,ALB,14.048,74.828,72.246,77.777,-0.374149169291299,1504374,1535242,3039616,50.5077746529284,49.4922253470716,..
2003,YR2003,Algeria,DZA,19.557,72.101,70.765,73.491,1.27591769425927,15930173,16333986,32264159,50.6257919197584,49.3742080802416,..
2003,YR2003,American Samoa,ASM,..,..,..,..,0.705059763849568,..,..,59495,..,..,..
2003,YR2003,Andorra,AND,10.3,..,..,..,4.37414382506083,..,..,73180,..,..,..
2003,YR2003,Angola,AGO,47.786,48.44,46.261,50.789,3.37879436557856,9122235,8999242,18121477,49.6606430038788,50.3393569961212,..
2003,YR2003,Antigua and Barbuda,ATG,18.977,74.613,73.144,75.962,1.28547728798399,41886,37425,79311,47.1876536672088,52.8123463327912,..
2003,YR2003,Arab World,ARB,27.8307786108484,68.6105056110119,66.8627544502751,70.4836228176462,2.18847252957953,147220575,153893294,301113869,51.1080057766301,48.8919942233699,..
2003,YR2003,Argentina,ARG,19.026,74.107,70.661,77.496,1.07200471174976,19594321,18493545,38087866,48.5549518578962,51.4450481421038,..
2003,YR2003,Armenia,ARM,13.524,72.348,69.06,75.335,-0.53001538172706,1599617,1418321,3017938,46.9963597661715,53.0036402338285,..
2003,YR2003,Aruba,ABW,13.01,74.038,71.572,76.465,2.1083235826171,50706,46310,97016,47.734394326709,52.265605673291,..
2003,YR2003,Australia,AUS,12.6,80.2390243902439,77.8,82.8,1.23399666342628,9969174,9926226,19895400,49.8920641863808,50.1079358136192,..
2003,YR2003,Austria,AUT,9.5,78.6317073170732,75.9,81.5,0.487133894826838,4175478,3945945,8121423,48.5868695078374,51.4131304921626,..
2003,YR2003,Azerbaijan,AZE,13.8,67.791,64.855,70.713,0.757650955616913,4190435,4043665,8234100,49.1087711879052,50.8912288120948,..
2003,YR2003,"Bahamas, The",BHS,15.724,71.986,68.964,74.942,1.76105585369759,160976,152147,313123,48.5901706358204,51.4098293641796,..
2003,YR2003,Bahrain,BHR,19.996,74.999,74.253,75.942,5.75751787979527,320830,457878,778708,58.7997041252947,41.2002958747053,..
2003,YR2003,Bangladesh,BGD,25.439,66.886,66.203,67.661,1.73126920257465,65621300,69170298,134791598,51.3164759720409,48.6835240279591,..
2003,YR2003,Barbados,BRB,13.457,77.682,75.934,79.332,0.331535993054714,142595,131736,274331,48.0208215622733,51.9791784377267,..
2003,YR2003,Belarus,BLR,9,68.5536585365854,62.7,74.7,-0.699809190918934,5211247,4585502,9796749,46.8063643459426,53.1936356540574,..
2003,YR2003,Belgium,BEL,11,78.1292682926829,75.3,81.1,0.418641508069053,5289562,5086571,10376133,49.0218330326175,50.9781669673825,..
2003,YR2003,Belize,BLZ,27.913,69.511,66.838,72.448,2.64806800853384,133849,135579,269428,50.3210505218463,49.6789494781537,..
2003,YR2003,Benin,BEN,41.326,56.436,54.866,57.933,3.03960588505269,3801242,3719314,7520556,49.4553062300181,50.5446937699819,..
2003,YR2003,Bermuda,BMU,13.2,78.3341463414634,75.7,81.1,0.65432713630377,..,..,63325,..,..,..
2003,YR2003,Bhutan,BTN,24.113,63.624,63.335,63.895,1.89978098113646,301621,326219,627840,51.9589385830785,48.0410614169215,..
2003,YR2003,Bolivia,BOL,28.718,64.21,62.197,66.321,1.84719747545738,4423766,4482054,8905820,50.3272466768922,49.6727533231078,..
2003,YR2003,Bosnia and Herzegovina,BIH,9.608,74.941,72.21,77.508,0.0741866623544378,1914271,1847908,3762179,49.1180244214855,50.8819755785145,..
2003,YR2003,Botswana,BWA,28.935,50.518,48.334,52.901,1.7301852005081,892835,841552,1734387,48.5215814002296,51.4784185997704,..
2003,YR2003,Brazil,BRA,18.363,71.17,67.44,75.069,1.25737996705435,91864663,89944581,181809244,49.4719514921915,50.5280485078085,..
2003,YR2003,British Virgin Islands,VGB,..,..,..,..,2.55142105059724,..,..,21674,..,..,..
2003,YR2003,Brunei Darussalam,BRN,20.738,73.575,72.547,74.715,1.86214799252681,173952,179343,353295,50.7629601324672,49.2370398675328,..
2003,YR2003,Bulgaria,BGR,8.7,72.0658536585366,68.7,75.6,-0.79211363763553,3990835,3784492,7775327,48.6730914958998,51.3269085041002,..
2003,YR2003,Burkina Faso,BFA,45.495,51.956,50.888,52.875,2.89847966556783,6423210,6231414,12654624,49.2421900484756,50.7578099515244,..
2003,YR2003,Burundi,BDI,42.836,51.69,50.163,53.191,3.01262477164858,3508789,3400372,6909161,49.2154112489201,50.7845887510799,..
2003,YR2003,Cabo Verde,CPV,25.46,69.932,66.144,73.301,1.56127174571824,232491,217434,449925,48.3267211201867,51.6732788798133,..
2003,YR2003,Cambodia,KHM,26.44,61.241,58.941,63.444,1.71380159557865,6615661,6240510,12856171,48.5409691579242,51.4590308420758,..
2003,YR2003,Cameroon,CMR,41.093,51.908,50.65,53.174,2.67376844469622,8433249,8367620,16800869,49.8046856981029,50.1953143018971,..
2003,YR2003,Canada,CAN,10.6,79.7414634146342,77.4,82.2,0.901372739095955,15961652,15682376,31644028,49.5587214271727,50.4412785728273,..
2003,YR2003,Caribbean small states,CSS,19.2642399259081,71.7919937858926,69.7149377643879,73.9570569728028,0.696672776211102,3291553,3243577,6650981,49.6329376768328,50.3670623231672,..
2003,YR2003,Cayman Islands,CYM,14.3,..,..,..,2.77714077897436,..,..,46624,..,..,..
2003,YR2003,Central African Republic,CAF,41.068,44.182,42.953,45.407,2.05793463760232,1964888,1916297,3881185,49.3740185020812,50.6259814979188,..
2003,YR2003,Central Europe and the Baltics,CEB,9.28417867874175,73.3822527825258,69.5042816652729,77.4656957309368,-0.313747925609889,55088854,51535313,106624167,48.3336151396697,51.6663848603303,..
2003,YR2003,Chad,TCD,50.127,48.057,46.885,49.241,3.85720973874095,4704628,4669285,9373913,49.8114821419828,50.1885178580172,..
2003,YR2003,Channel Islands,CHI,11.092,79.795,77.307,82.175,0.319694860503996,76715,73355,150070,48.8805224228693,51.1194775771307,..
2003,YR2003,Chile,CHL,15.412,77.146,74.028,80.123,1.04799383160613,8051012,7798637,15849649,49.2038467224101,50.7961532775899,..
2003,YR2003,China,CHN,12.41,72.381,70.697,74.237,0.622860936133583,626956157,661443843,1288400000,51.3383920673483,48.6616079326518,..
2003,YR2003,Colombia,COL,20.535,73.777,70.533,77.007,1.47772152838485,21153274,20330598,41483872,49.0084387494012,50.9915612505988,..
2003,YR2003,Comoros,COM,36.744,59.738,58.153,61.367,2.38288075097948,289619,293594,583213,50.3407845847058,49.6592154152942,..
2003,YR2003,"Congo, Dem. Rep.",COD,45.844,52.144,50.698,53.586,3.06826663094299,25893609,25531974,51425583,49.6483899851947,50.3516100148053,..
2003,YR2003,"Congo, Rep.",COG,38.535,53.817,52.728,54.813,2.87454116287518,1721311,1685604,3406915,49.4759628578934,50.5240371421066,..
2003,YR2003,Costa Rica,CRI,17.512,77.871,75.559,80.236,1.52770523399695,2075608,2088445,4164053,50.1541406893716,49.8458593106284,..
